CNT,MovieName,Time
0 19 19 0 0,逆时营救,2017-06-20
19 38 19 0 0,逆时营救,2017-06-30
38 19 0 0 0,逆时营救,2017-06-29
0 19 0 0 0,逆时营救,2017-06-08
38 0 0 0 0,逆时营救,2017-06-28
0 19 0 0 0,逆时营救,2017-08-02
0 0 19 0 0,逆时营救,2017-07-04
0 0 19 0 0,逆时营救,2017-07-02
38 57 57 0 19,攻壳机动队,2017-03-29
0 38 0 0 0,攻壳机动队,2017-03-28
0 57 0 38 19,攻壳机动队,2017-03-30
19 19 57 0 0,攻壳机动队,2017-03-31
0 19 95 0 0,攻壳机动队,2017-04-07
19 0 19 0 0,攻壳机动队,2017-04-04
0 0 19 0 0,攻壳机动队,2017-04-05
0 0 0 19 0,攻壳机动队,2017-03-02
19 0 0 0 0,攻壳机动队,2017-04-01
0 0 19 0 0,攻壳机动队,2017-04-08
0 19 0 0 0,攻壳机动队,2017-04-09
0 0 0 19 0,攻壳机动队,2017-04-06
0 0 19 0 0,攻壳机动队,2017-04-02
0 0 19 38 0,春娇救志明,2017-04-28
19 0 38 38 0,春娇救志明,2017-04-20
0 19 19 0 19,春娇救志明,2017-04-22
0 0 38 38 19,春娇救志明,2017-04-12
19 19 0 0 0,春娇救志明,2017-04-18
0 38 0 0 19,春娇救志明,2017-04-19
0 0 0 0 38,春娇救志明,2017-04-14
0 0 0 0 19,春娇救志明,2017-04-02
0 0 19 19 0,春娇救志明,2017-04-25
0 0 19 19 19,春娇救志明,2017-04-11
0 0 0 19 19,春娇救志明,2017-04-26
0 19 0 0 0,春娇救志明,2017-04-17
0 0 19 0 0,春娇救志明,2017-04-30
0 0 0 19 0,春娇救志明,2017-04-23
0 0 0 0 19,春娇救志明,2017-04-24
0 0 38 19 0,春娇救志明,2017-04-29
0 0 19 0 0,春娇救志明,2017-08-01
76 57 0 38 0,长城,2016-12-16
152 114 38 57 0,长城,2016-12-15
19 0 0 0 0,长城,2016-12-12
38 0 0 0 0,长城,2016-12-17
38 0 0 0 0,长城,2016-12-13
0 0 19 19 0,长城,2016-12-14
19 0 0 0 0,长城,2016-12-18
38 0 0 0 0,长城,2016-12-28
0 19 0 0 0,长城,2016-12-19
0 0 0 0 19,大话西游之大圣娶亲,2006-04-01
0 0 0 0 19,大话西游之大圣娶亲,2012-11-14
0 0 0 0 19,大话西游之大圣娶亲,2010-07-26
0 0 0 0 19,大话西游之大圣娶亲,2007-02-13
0 0 0 0 19,大话西游之大圣娶亲,2008-01-01
0 0 0 0 19,大话西游之大圣娶亲,2006-10-07
0 0 0 0 19,大话西游之大圣娶亲,2009-02-03
0 0 0 0 19,大话西游之大圣娶亲,2006-02-05
0 0 0 0 19,大话西游之大圣娶亲,2008-09-27
0 0 0 0 19,大话西游之大圣娶亲,2012-10-26
0 0 0 0 19,大话西游之大圣娶亲,2013-02-23
0 0 0 19 0,大话西游之大圣娶亲,2006-12-22
0 0 0 0 19,大话西游之大圣娶亲,2006-05-22
0 0 0 0 19,大话西游之大圣娶亲,2010-07-06
0 0 19 0 0,大话西游之大圣娶亲,2010-02-20
0 0 0 0 19,大话西游之大圣娶亲,2006-01-02
0 0 0 0 19,大话西游之大圣娶亲,2008-02-19
0 0 0 0 19,大话西游之大圣娶亲,2005-09-12
0 19 0 0 0,大话西游之大圣娶亲,2017-04-06
0 0 0 0 19,大话西游之大圣娶亲,2011-07-06
0 0 0 0 19,大话西游之大圣娶亲,2012-01-06
0 0 0 0 19,大话西游之大圣娶亲,2010-07-08
0 0 0 0 19,大话西游之大圣娶亲,2015-12-27
0 0 0 19 0,大话西游之大圣娶亲,2011-03-17
0 0 0 0 19,大话西游之大圣娶亲,2008-11-18
0 0 0 0 19,大话西游之大圣娶亲,2006-01-08
0 0 19 0 0,大话西游之大圣娶亲,2005-07-12
0 0 0 0 19,大话西游之大圣娶亲,2017-04-14
0 0 0 0 19,大话西游之大圣娶亲,2008-02-04
19 0 0 0 0,大话西游之大圣娶亲,2017-04-08
19 0 0 0 0,大话西游之大圣娶亲,2017-04-12
19 0 0 0 0,大话西游之大圣娶亲,2012-01-17
0 0 19 0 19,大话西游之大圣娶亲,2017-04-10
0 0 0 0 19,大话西游之大圣娶亲,2013-12-29
0 0 0 0 19,大话西游之大圣娶亲,2008-01-10
0 0 0 0 19,大话西游之大圣娶亲,2010-10-06
0 0 0 19 0,大话西游之大圣娶亲,2016-09-09
0 19 76 0 0,蓝精灵：寻找神秘村,2017-04-19
0 0 19 0 0,蓝精灵：寻找神秘村,2017-04-16
0 19 0 0 19,蓝精灵：寻找神秘村,2017-04-14
0 114 114 0 0,蓝精灵：寻找神秘村,2017-04-20
0 19 57 0 0,蓝精灵：寻找神秘村,2017-04-08
0 19 19 0 0,蓝精灵：寻找神秘村,2017-04-11
0 0 19 0 0,蓝精灵：寻找神秘村,2017-04-15
0 0 38 0 0,蓝精灵：寻找神秘村,2017-04-06
0 0 19 0 0,蓝精灵：寻找神秘村,2017-03-29
0 0 38 0 0,蓝精灵：寻找神秘村,2017-04-18
0 0 19 0 0,蓝精灵：寻找神秘村,2017-03-30
0 19 19 0 0,蓝精灵：寻找神秘村,2017-04-12
0 0 19 0 0,蓝精灵：寻找神秘村,2017-04-13
0 0 19 0 0,蓝精灵：寻找神秘村,2017-04-21
0 19 0 0 0,蓝精灵：寻找神秘村,2017-04-10
0 19 0 0 0,蓝精灵：寻找神秘村,2017-04-09
0 0 19 0 0,蓝精灵：寻找神秘村,2017-04-17
0 0 0 0 19,二十二,2017-04-17
0 0 0 19 38,二十二,2017-07-08
0 0 0 0 38,二十二,2017-08-05
0 0 0 0 19,二十二,2017-08-04
0 0 0 19 0,二十二,2016-09-21
0 0 0 0 19,二十二,2016-12-30
0 0 19 0 19,二十二,2017-07-09
0 0 0 0 19,二十二,2017-08-03
0 0 0 19 57,二十二,2017-08-13
0 0 0 19 0,二十二,2017-08-07
0 0 38 0 0,二十二,2015-12-11
0 0 0 0 38,二十二,2017-08-15
0 19 0 0 0,二十二,2016-04-29
0 0 0 19 38,二十二,2017-08-12
0 0 0 0 57,二十二,2017-08-14
0 0 19 0 0,二十二,2016-12-21
0 19 0 0 0,二十二,2016-12-14
0 0 0 19 0,二十二,2017-08-01
0 19 19 0 0,二十二,2017-08-17
0 0 0 0 19,二十二,2017-08-11
0 0 19 0 0,二十二,2017-07-31
19 0 0 0 0,二十二,2017-08-16
0 0 0 0 19,二十二,2017-07-22
0 57 57 0 38,刺客信条,2016-12-22
19 19 19 0 0,刺客信条,2016-12-23
38 0 0 0 0,刺客信条,2017-02-22
57 19 57 0 0,刺客信条,2016-12-21
0 19 0 0 0,刺客信条,2017-01-19
0 19 0 0 0,刺客信条,2016-12-26
0 38 0 0 0,刺客信条,2017-02-25
0 38 38 0 19,刺客信条,2017-02-24
0 19 0 0 0,刺客信条,2017-01-12
0 38 0 0 0,刺客信条,2017-02-19
0 19 0 0 0,刺客信条,2017-01-04
0 19 0 0 0,刺客信条,2016-12-28
19 0 0 0 0,刺客信条,2017-02-16
19 0 0 0 0,刺客信条,2017-02-18
0 0 19 19 0,刺客信条,2017-02-26
0 19 0 0 0,刺客信条,2017-02-23
0 0 0 19 0,非凡任务,2017-03-30
0 38 114 0 19,非凡任务,2017-03-31
19 38 114 95 19,非凡任务,2017-03-26
19 0 0 0 0,非凡任务,2017-03-21
0 57 19 0 0,非凡任务,2017-03-29
0 0 19 0 0,非凡任务,2017-03-20
0 19 19 0 19,非凡任务,2017-04-01
19 38 0 0 0,非凡任务,2017-04-02
0 0 19 0 0,非凡任务,2017-04-05
0 0 19 0 0,非凡任务,2017-03-23
0 19 0 0 0,非凡任务,2017-04-03
0 19 114 76 57,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-30
0 19 0 0 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-03-04
0 0 0 0 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-21
0 0 0 0 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-04-03
0 0 38 0 0,哆啦a梦：大雄的南极冰冰凉大冒险,2017-06-03
0 0 19 0 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-28
0 0 0 19 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-29
0 19 38 0 0,哆啦a梦：大雄的南极冰冰凉大冒险,2017-06-01
0 19 0 0 0,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-17
0 0 0 0 19,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-26
0 19 76 0 0,哆啦a梦：大雄的南极冰冰凉大冒险,2017-05-31
0 19 0 0 0,哆啦a梦：大雄的南极冰冰凉大冒险,2017-08-08
0 0 0 0 19,异星觉醒,2017-03-21
0 0 0 19 0,异星觉醒,2017-03-25
0 0 19 0 0,异星觉醒,2017-04-04
0 0 0 19 0,异星觉醒,2017-03-27
0 0 38 57 38,异星觉醒,2017-05-19
0 0 0 19 0,异星觉醒,2017-03-22
0 0 0 19 0,异星觉醒,2017-05-14
0 19 95 76 0,异星觉醒,2017-03-23
0 0 19 57 0,异星觉醒,2017-05-21
0 19 0 0 0,异星觉醒,2017-04-05
0 19 19 19 0,异星觉醒,2017-03-24
0 19 0 0 0,异星觉醒,2017-05-05
0 19 0 0 0,异星觉醒,2017-05-20
0 0 19 0 0,异星觉醒,2017-04-14
0 0 0 19 0,异星觉醒,2017-04-30
0 0 0 19 0,异星觉醒,2017-05-22
0 0 0 19 0,异星觉醒,2017-05-12
0 0 19 0 0,异星觉醒,2017-04-01
171 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-13
38 0 19 0 0,大卫贝肯之倒霉特工熊,2017-01-14
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-07
38 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-09
0 38 0 0 0,大卫贝肯之倒霉特工熊,2017-01-17
19 19 19 0 0,大卫贝肯之倒霉特工熊,2017-01-15
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-25
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-02-28
0 0 0 0 19,大卫贝肯之倒霉特工熊,2017-06-03
0 0 19 0 0,大卫贝肯之倒霉特工熊,2017-01-20
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-04-14
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-02-19
0 0 19 0 0,大卫贝肯之倒霉特工熊,2016-12-20
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-23
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-03-02
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-28
19 19 0 0 0,大卫贝肯之倒霉特工熊,2017-02-14
0 19 0 0 0,大卫贝肯之倒霉特工熊,2017-05-14
0 19 0 0 0,大卫贝肯之倒霉特工熊,2017-04-16
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-02-22
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-03-03
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-05-06
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-01-30
19 0 0 0 0,大卫贝肯之倒霉特工熊,2017-02-10
57 19 19 19 0,父子雄兵,2017-06-19
19 19 0 0 0,父子雄兵,2017-06-25
19 0 0 0 0,父子雄兵,2017-07-14
19 19 0 0 0,父子雄兵,2017-07-09
0 0 0 19 0,父子雄兵,2017-06-27
0 76 19 0 0,父子雄兵,2017-07-16
19 0 0 0 0,父子雄兵,2017-07-10
57 38 0 0 0,父子雄兵,2017-07-21
19 0 0 0 0,父子雄兵,2017-07-08
19 38 19 0 0,父子雄兵,2017-07-17
0 0 19 0 0,父子雄兵,2017-06-20
0 0 0 19 0,父子雄兵,2017-06-22
0 0 0 19 0,父子雄兵,2017-07-05
0 19 0 0 0,父子雄兵,2017-07-03
0 0 19 19 0,父子雄兵,2017-07-07
19 0 0 0 0,父子雄兵,2017-06-29
0 0 19 0 0,父子雄兵,2017-06-30
0 19 0 0 0,父子雄兵,2017-07-11
0 0 19 19 0,父子雄兵,2017-07-22
19 38 19 0 0,傲娇与偏见,2017-04-14
95 38 95 0 19,傲娇与偏见,2017-04-20
19 0 0 0 0,傲娇与偏见,2017-04-13
19 0 38 0 0,傲娇与偏见,2017-04-19
0 19 57 0 0,傲娇与偏见,2017-04-21
19 0 0 0 0,傲娇与偏见,2017-04-07
19 0 0 0 0,傲娇与偏见,2017-03-22
19 0 0 0 0,傲娇与偏见,2017-04-03
0 0 38 0 0,傲娇与偏见,2017-04-17
19 0 0 0 0,傲娇与偏见,2017-04-16
38 76 0 0 0,傲娇与偏见,2017-04-15
0 0 19 0 0,傲娇与偏见,2017-04-12
19 0 0 0 0,傲娇与偏见,2017-06-07
0 0 19 0 0,傲娇与偏见,2017-04-18
152 38 0 19 19,决战食神,2017-02-10
57 57 19 0 0,决战食神,2017-02-09
0 19 38 38 0,决战食神,2017-02-08
19 0 0 0 0,决战食神,2017-02-06
38 19 0 0 0,决战食神,2017-02-11
57 19 0 0 0,决战食神,2017-02-13
19 0 0 0 0,决战食神,2017-02-14
19 0 0 0 0,决战食神,2017-05-29
0 19 0 0 0,决战食神,2017-04-09
19 0 0 0 0,决战食神,2017-02-12
0 19 0 0 0,决战食神,2017-03-28
0 0 19 0 0,决战食神,2017-02-07
0 19 0 0 0,决战食神,2017-02-16
37 0 0 0 38,十万个冷笑话2,2017-08-17
0 0 0 266 38,十万个冷笑话2,2017-08-13
0 74 0 0 76,十万个冷笑话2,2017-08-14
0 0 75 38 0,十万个冷笑话2,2017-08-10
0 38 75 0 0,十万个冷笑话2,2017-08-12
0 0 0 38 37,十万个冷笑话2,2017-08-19
0 38 37 0 0,十万个冷笑话2,2017-08-15
0 38 74 111 75,十万个冷笑话2,2017-08-18
0 0 0 75 0,十万个冷笑话2,2017-08-06
0 0 37 37 0,十万个冷笑话2,2017-08-20
0 0 0 0 37,十万个冷笑话2,2017-08-23
0 0 0 37 0,十万个冷笑话2,2017-08-21
0 0 37 37 0,十万个冷笑话2,2017-08-25
57 38 19 19 0,鲛珠传,2017-08-06
38 57 0 0 0,鲛珠传,2017-08-10
95 57 38 0 19,鲛珠传,2017-08-11
19 0 0 0 0,鲛珠传,2017-08-09
19 0 0 0 0,鲛珠传,2017-08-05
0 0 38 0 0,鲛珠传,2017-08-04
0 19 38 0 0,鲛珠传,2017-08-08
19 38 0 0 0,鲛珠传,2017-08-12
0 19 19 0 0,鲛珠传,2017-08-07
0 19 0 0 0,鲛珠传,2017-08-26
19 0 0 0 0,鲛珠传,2017-08-14
0 19 0 0 0,鲛珠传,2017-08-13
19 0 0 0 0,鲛珠传,2017-08-15
19 0 0 19 95,降临,2017-01-20
0 38 19 19 0,降临,2016-09-01
0 0 0 0 19,降临,2016-11-14
0 0 0 38 0,降临,2016-11-11
0 0 0 0 19,降临,2016-10-11
0 0 19 19 0,降临,2016-11-16
0 0 19 0 0,降临,2017-01-23
0 0 0 0 19,降临,2016-08-19
0 0 0 19 19,降临,2016-11-13
0 0 0 19 19,降临,2016-09-13
0 0 19 0 0,降临,2016-10-10
0 0 0 19 0,降临,2017-01-13
0 0 0 0 19,降临,2016-08-12
0 0 0 19 0,降临,2016-11-12
0 0 0 19 0,降临,2016-08-22
0 0 0 0 19,降临,2017-01-25
0 0 19 0 19,降临,2017-01-14
0 0 0 19 19,降临,2017-01-16
0 0 0 19 19,降临,2017-01-21
0 0 19 0 0,降临,2016-11-20
0 0 0 0 19,降临,2016-11-23
0 0 0 0 19,降临,2016-12-02
0 0 0 0 19,降临,2017-01-19
0 0 19 0 0,降临,2016-11-28
266 57 19 57 19,东北往事之破马张飞,2017-02-03
0 19 0 0 0,东北往事之破马张飞,2017-02-02
76 19 19 0 0,东北往事之破马张飞,2017-02-04
19 0 0 0 0,东北往事之破马张飞,2017-01-31
19 0 19 0 0,东北往事之破马张飞,2017-02-05
0 0 19 0 0,东北往事之破马张飞,2017-01-30
38 0 0 0 0,东北往事之破马张飞,2017-02-11
19 0 0 0 0,东北往事之破马张飞,2017-05-28
19 0 0 0 0,东北往事之破马张飞,2017-08-15
19 0 0 0 0,东北往事之破马张飞,2017-02-13
19 0 0 0 0,东北往事之破马张飞,2017-02-14
0 0 19 0 0,东北往事之破马张飞,2017-03-18
19 0 38 38 0,绝世高手,2017-07-04
57 38 57 19 0,绝世高手,2017-07-01
0 0 57 0 0,绝世高手,2017-06-22
0 0 0 19 0,绝世高手,2017-06-09
0 0 57 38 0,绝世高手,2017-06-23
0 19 0 0 0,绝世高手,2017-06-14
19 19 0 38 0,绝世高手,2017-07-07
0 19 0 19 19,绝世高手,2017-07-02
19 0 0 0 0,绝世高手,2017-07-09
0 19 0 19 0,绝世高手,2017-07-03
0 0 0 0 19,绝世高手,2017-06-08
19 0 0 0 0,绝世高手,2017-07-06
0 0 0 19 0,绝世高手,2017-06-24
0 19 0 0 0,绝世高手,2017-07-05
0 0 0 0 19,绝世高手,2017-07-21
0 0 19 0 0,绝世高手,2017-07-10
19 0 0 0 0,游戏规则,2017-02-07
0 19 0 19 0,游戏规则,2017-02-09
133 38 38 114 0,游戏规则,2017-02-10
19 0 0 0 0,游戏规则,2017-02-01
38 0 0 0 0,游戏规则,2017-01-31
19 0 19 0 0,游戏规则,2017-02-03
19 0 0 0 0,游戏规则,2017-01-28
19 0 0 0 0,游戏规则,2017-01-25
19 0 19 0 0,游戏规则,2017-01-30
0 19 19 0 0,游戏规则,2017-02-02
0 19 0 19 0,游戏规则,2017-02-12
0 0 19 0 0,游戏规则,2017-01-22
19 19 0 19 0,游戏规则,2017-02-11
0 19 0 0 0,游戏规则,2017-02-13
0 19 0 0 0,游戏规则,2017-01-29
19 38 19 19 0,冈仁波齐,2017-06-20
0 0 19 38 38,冈仁波齐,2017-06-21
0 0 0 19 0,冈仁波齐,2017-06-26
19 0 0 0 0,冈仁波齐,2016-04-04
0 0 19 0 0,冈仁波齐,2016-07-18
19 0 0 19 0,冈仁波齐,2017-06-23
0 0 0 0 19,冈仁波齐,2016-05-01
19 19 0 19 0,冈仁波齐,2017-06-10
0 19 19 0 19,冈仁波齐,2017-06-22
0 0 0 38 0,冈仁波齐,2017-06-12
0 19 0 0 0,冈仁波齐,2017-01-04
0 0 0 57 0,冈仁波齐,2017-06-11
19 0 0 0 0,冈仁波齐,2017-06-19
0 0 19 0 0,冈仁波齐,2016-03-30
0 0 19 0 0,冈仁波齐,2016-09-14
0 0 19 0 0,冈仁波齐,2016-04-08
0 0 19 0 0,冈仁波齐,2016-03-26
0 19 0 0 0,冈仁波齐,2016-12-18
19 0 0 0 0,冈仁波齐,2017-06-25
19 0 0 0 0,冈仁波齐,2017-06-28
0 0 0 0 19,冈仁波齐,2017-06-24
0 0 0 0 19,冈仁波齐,2016-04-09
0 0 0 19 0,冈仁波齐,2017-07-05
0 0 19 38 19,赛车总动员3：极速挑战,2017-06-18
0 0 0 19 0,赛车总动员3：极速挑战,2017-06-17
38 19 57 19 38,赛车总动员3：极速挑战,2017-08-25
0 0 19 0 0,赛车总动员3：极速挑战,2017-06-30
0 19 0 0 0,赛车总动员3：极速挑战,2017-08-18
0 0 19 0 0,赛车总动员3：极速挑战,2017-06-16
0 0 19 0 0,赛车总动员3：极速挑战,2017-08-19
0 0 38 19 0,赛车总动员3：极速挑战,2017-08-27
0 0 19 0 0,赛车总动员3：极速挑战,2017-06-23
0 0 0 19 0,赛车总动员3：极速挑战,2017-07-10
0 19 0 0 0,赛车总动员3：极速挑战,2017-07-20
0 0 19 0 0,赛车总动员3：极速挑战,2017-08-23
0 0 19 0 0,赛车总动员3：极速挑战,2017-09-08
0 0 0 0 19,赛车总动员3：极速挑战,2017-06-05
0 0 57 38 0,赛车总动员3：极速挑战,2017-08-26
0 0 19 0 0,赛车总动员3：极速挑战,2017-06-27
0 0 19 0 0,赛车总动员3：极速挑战,2017-09-02
0 0 19 19 0,赛车总动员3：极速挑战,2017-09-07
0 0 0 19 0,赛车总动员3：极速挑战,2017-06-22
19 0 19 0 0,赛车总动员3：极速挑战,2017-08-28
0 0 0 19 0,赛车总动员3：极速挑战,2017-08-29
38 0 0 0 0,赛尔号大电影6：圣者无敌,2017-08-23
0 19 0 0 0,赛尔号大电影6：圣者无敌,2017-09-02
0 19 0 0 0,赛尔号大电影6：圣者无敌,2017-08-17
0 19 107 19 0,赛尔号大电影6：圣者无敌,2017-08-19
0 38 19 0 0,赛尔号大电影6：圣者无敌,2017-08-28
0 19 38 19 0,赛尔号大电影6：圣者无敌,2017-08-18
0 0 19 0 0,赛尔号大电影6：圣者无敌,2017-08-25
0 19 0 0 0,赛尔号大电影6：圣者无敌,2017-09-05
0 38 0 0 0,赛尔号大电影6：圣者无敌,2017-08-22
0 0 19 0 0,赛尔号大电影6：圣者无敌,2017-08-27
19 0 38 0 0,赛尔号大电影6：圣者无敌,2017-08-21
0 19 0 0 0,赛尔号大电影6：圣者无敌,2017-08-05
0 0 19 0 0,赛尔号大电影6：圣者无敌,2017-08-31
0 19 0 0 0,赛尔号大电影6：圣者无敌,2017-08-24
19 0 19 19 0,赛尔号大电影6：圣者无敌,2017-08-20
0 0 19 0 0,赛尔号大电影6：圣者无敌,2017-09-07
19 0 0 0 0,赛尔号大电影6：圣者无敌,2017-08-15
19 0 0 0 0,赛尔号大电影6：圣者无敌,2017-08-07
0 0 19 0 0,赛尔号大电影6：圣者无敌,2017-09-03
19 0 0 0 0,赛尔号大电影6：圣者无敌,2017-08-29
0 7 0 0 0,赛尔号大电影6：圣者无敌,2017-09-12
171 114 0 19 0,绑架者,2017-03-31
19 57 0 0 0,绑架者,2017-03-27
0 38 38 0 0,绑架者,2017-03-26
19 19 19 0 0,绑架者,2017-04-01
38 19 0 0 0,绑架者,2017-03-28
19 19 0 0 0,绑架者,2017-05-14
0 0 19 0 0,绑架者,2017-04-02
19 0 19 0 0,绑架者,2017-04-04
19 0 0 0 0,绑架者,2017-04-03
0 19 0 0 0,绑架者,2017-03-29
0 38 0 0 0,绑架者,2017-03-30
0 19 19 19 0,极盗车神,2017-07-01
0 19 19 0 0,极盗车神,2017-06-30
0 0 0 19 0,极盗车神,2017-08-04
0 0 0 0 19,极盗车神,2017-06-26
0 38 76 76 19,极盗车神,2017-08-25
0 0 0 0 19,极盗车神,2017-03-21
0 0 0 19 0,极盗车神,2017-08-17
0 0 0 19 0,极盗车神,2017-03-30
0 0 19 0 0,极盗车神,2017-07-31
0 0 19 0 0,极盗车神,2017-07-07
0 19 0 0 0,极盗车神,2017-08-09
0 0 0 0 19,极盗车神,2017-06-27
0 0 0 19 0,极盗车神,2017-08-26
0 0 19 0 0,极盗车神,2017-07-20
0 0 0 0 19,极盗车神,2017-06-14
0 0 0 19 0,极盗车神,2017-06-10
0 0 0 0 19,极盗车神,2017-07-25
0 0 0 0 19,极盗车神,2017-06-23
0 0 0 38 0,极盗车神,2017-06-29
0 0 0 19 0,极盗车神,2017-08-10
0 0 0 19 0,极盗车神,2017-07-29
0 19 0 0 0,极盗车神,2017-08-05
0 0 19 0 0,极盗车神,2017-04-13
0 0 0 0 19,极盗车神,2017-07-04
0 0 19 0 0,极盗车神,2017-07-21
38 19 57 95 76,大护法,2017-07-13
0 19 0 57 19,大护法,2017-07-11
0 19 0 57 0,大护法,2017-07-15
0 0 0 0 19,大护法,2017-07-07
19 0 0 19 0,大护法,2017-07-12
19 0 19 38 0,大护法,2017-07-10
0 38 0 0 0,大护法,2017-07-16
0 0 0 19 0,大护法,2017-07-09
0 38 0 19 38,大护法,2017-07-14
19 0 0 19 38,原谅他77次,2017-06-13
0 0 0 0 19,原谅他77次,2017-03-14
0 19 19 0 0,原谅他77次,2017-06-20
0 19 0 0 57,原谅他77次,2017-06-24
0 0 19 0 0,原谅他77次,2017-06-19
0 0 0 0 19,原谅他77次,2017-03-17
0 0 0 0 19,原谅他77次,2017-04-26
0 0 0 0 19,原谅他77次,2017-06-01
0 0 38 0 0,原谅他77次,2017-06-23
19 0 0 0 0,原谅他77次,2017-07-05
0 19 0 0 0,原谅他77次,2017-06-27
0 38 19 38 0,原谅他77次,2017-06-28
0 19 19 0 0,原谅他77次,2017-04-12
0 0 19 0 0,原谅他77次,2017-06-25
0 19 0 19 0,原谅他77次,2017-06-29
0 19 0 0 0,原谅他77次,2017-07-01
0 0 0 19 0,原谅他77次,2017-08-18
0 0 19 0 0,原谅他77次,2017-05-07
19 0 0 0 0,原谅他77次,2017-06-30
0 19 0 0 0,原谅他77次,2017-06-22
0 0 19 0 0,原谅他77次,2017-07-16
0 0 19 0 0,原谅他77次,2017-08-20
0 0 19 0 0,原谅他77次,2017-07-07
456 57 19 19 0,摆渡人,2016-12-23
57 0 0 0 0,摆渡人,2016-12-28
19 19 0 0 0,摆渡人,2016-12-22
19 0 19 38 0,摆渡人,2016-12-24
19 0 0 0 0,摆渡人,2016-12-29
0 19 0 0 0,摆渡人,2016-12-26
0 0 0 19 0,血战钢锯岭,2016-12-01
0 0 0 0 19,血战钢锯岭,2016-11-15
0 0 0 0 19,血战钢锯岭,2016-11-28
0 0 38 57 57,血战钢锯岭,2016-12-08
0 0 0 19 0,血战钢锯岭,2016-11-25
0 0 0 19 0,血战钢锯岭,2016-11-30
0 0 0 19 0,血战钢锯岭,2016-11-07
0 0 0 0 19,血战钢锯岭,2016-11-02
0 0 19 19 0,血战钢锯岭,2016-11-04
0 38 0 0 0,血战钢锯岭,2016-11-21
0 0 0 19 19,血战钢锯岭,2016-11-29
0 0 0 19 19,血战钢锯岭,2016-12-12
0 0 38 19 0,血战钢锯岭,2016-12-10
0 0 19 0 0,血战钢锯岭,2016-11-14
0 0 0 19 57,血战钢锯岭,2016-12-09
0 0 0 38 0,血战钢锯岭,2016-11-27
0 0 38 0 0,血战钢锯岭,2016-12-14
0 0 0 0 19,血战钢锯岭,2016-12-03
0 0 0 19 0,血战钢锯岭,2017-02-21
0 0 0 19 0,血战钢锯岭,2016-11-11
0 0 0 19 0,血战钢锯岭,2016-11-06
0 19 19 0 0,血战湘江,2017-06-21
19 19 0 19 0,血战湘江,2017-07-06
38 38 0 0 0,血战湘江,2017-07-18
19 19 0 0 0,血战湘江,2017-06-26
0 57 38 19 0,血战湘江,2017-06-30
19 19 0 0 0,血战湘江,2017-07-12
19 0 0 0 0,血战湘江,2017-07-10
0 19 0 0 0,血战湘江,2017-06-29
0 19 38 0 0,血战湘江,2017-07-01
0 19 19 0 0,血战湘江,2017-07-11
19 0 19 0 0,血战湘江,2017-07-19
0 19 19 19 0,血战湘江,2017-07-03
0 0 19 0 0,血战湘江,2017-07-09
0 19 0 0 0,血战湘江,2017-07-24
0 19 19 0 0,血战湘江,2017-07-05
0 0 19 0 0,血战湘江,2017-06-28
0 38 0 0 0,血战湘江,2017-07-16
0 0 19 0 0,血战湘江,2017-07-14
19 0 0 0 0,欢乐喜剧人,2017-03-19
19 0 0 0 0,欢乐喜剧人,2017-03-10
266 0 0 19 0,欢乐喜剧人,2017-03-24
76 38 0 0 0,欢乐喜剧人,2017-03-23
38 0 0 0 0,欢乐喜剧人,2017-03-07
57 0 0 0 0,欢乐喜剧人,2017-03-22
19 0 0 0 0,欢乐喜剧人,2017-03-18
95 0 0 0 0,欢乐喜剧人,2017-03-26
19 0 0 0 0,欢乐喜剧人,2017-03-25
19 0 0 0 0,欢乐喜剧人,2017-03-30
19 0 0 0 0,欢乐喜剧人,2017-05-21
19 0 0 0 0,欢乐喜剧人,2017-03-27
19 0 0 0 0,欢乐喜剧人,2017-04-01
0 19 0 0 0,反转人生,2017-06-26
57 19 57 19 0,反转人生,2017-06-29
38 133 76 0 0,反转人生,2017-06-30
0 38 95 0 0,反转人生,2017-06-28
19 0 19 0 0,反转人生,2017-07-01
0 0 19 0 0,反转人生,2017-06-27
